pos_group,bracket,age,pct_overall,pct_pace,pct_shooting,pct_passing,pct_dribbling,pct_defending,pct_physic,sample_size
AM,50-59,29,0.9962387405947981,0.9892702670234448,0.9962452329189505,0.9915271511224469,0.9930351750318264,0.9950970430846592,0.9877876050179678,70
AM,50-59,30,0.9853856796956071,0.9865443267067482,0.9646627565982404,0.9918301461020244,0.9870588710328676,0.9936064651424479,0.9959492166299164,42
AM,50-59,31,1.0,0.9837505737962359,0.996012321012321,0.9987421383647799,0.9989071038251366,0.9921254587921254,0.9951731601731602,15
AM,50-59,32,0.984684129429892,0.9520329670329669,0.9990196078431373,0.999,0.9917305236270753,0.9468228200371058,0.9533083421584674,20
AM,50-59,33,1.0,0.9903846153846154,1.0,1.0,1.0,1.0,1.0,8
AM,60-69,16,0.9196647399402907,0.9571309526247138,0.8951529140714747,0.9116693866878082,0.9084187141636467,0.8630825018725007,0.8952051018953759,13
AM,60-69,17,0.9506704126313166,0.9637683808645601,0.9396732823276431,0.9507326370885036,0.9546502751236979,0.9298477325611002,0.9375697360960477,379
AM,60-69,18,0.9591649749669133,0.9720094224391757,0.9513539202656188,0.9580440955769045,0.9642182613000483,0.9299130618484011,0.9427881961028162,1040
AM,60-69,19,0.967400632129741,0.9751391285288686,0.9599612762255555,0.9649480932232669,0.972188564437418,0.9320690145947752,0.9521490835890499,1786
AM,60-69,20,0.9774611054107881,0.979314412208999,0.970124881643477,0.9748423100405508,0.9801689307326941,0.9430039302032163,0.9613404156904791,2375
AM,60-69,21,0.9810268153650548,0.9811600115689547,0.9744955063927704,0.9784623201067055,0.9821586021374599,0.9489389196930469,0.9648718041561112,2491
AM,60-69,22,0.9842245733501723,0.9830341873380504,0.9774145151407196,0.9816528926385742,0.9841508501368873,0.9534615771872035,0.9700779326815806,2511
AM,60-69,23,0.9840250449879377,0.9803514051569552,0.9767611045618133,0.9816051486149195,0.9837087135157425,0.9483464511517056,0.968621146571789,2365
AM,60-69,24,0.9848663063101025,0.9799505603321068,0.9791150166473759,0.981778893277552,0.9836903613302884,0.9457335920980239,0.9698631442985163,2220
AM,60-69,25,0.986024282175592,0.9797250894211459,0.9798844990430576,0.9826484442155466,0.98328231076282,0.9477356407134799,0.9715742871446766,1896
AM,60-69,26,0.9840027775960672,0.9789716650496881,0.978349500223712,0.9817626733313681,0.9816044244341748,0.947894088060207,0.9716639486714449,1839
AM,60-69,27,0.9842175056832807,0.9781544747875663,0.9779642091761397,0.9821625713383598,0.9814197567839137,0.9490734104508566,0.9720130433220675,1397
AM,60-69,28,0.9821267521111008,0.9715134852104113,0.9790029155854016,0.981675568258842,0.9789078366792578,0.9532410704416819,0.97267363566341,1278
AM,60-69,29,0.9786896440768043,0.9655166099010126,0.9767160680984553,0.981724525175524,0.9732740297127789,0.959055551798249,0.9700934395291141,1016
AM,60-69,30,0.9838935364538781,0.9601358565095961,0.9801527958128711,0.9858226157837602,0.9792768911644175,0.9501184282507119,0.9764575289961283,857
AM,60-69,31,0.9811523550415838,0.9616344012726269,0.9777841647576836,0.9856156229561818,0.9785065920975309,0.9656728500961818,0.9727696477106859,554
AM,60-69,32,0.9840227702152292,0.9612129761919617,0.9833325522055791,0.9862690211609919,0.9795121064534521,0.9645201735666821,0.9774799287161153,412
AM,60-69,33,0.9879187479485998,0.9664832489824836,0.9850322186471616,0.9891677056813838,0.9849782299095255,0.9663469597982746,0.9764761036043395,340
AM,60-69,34,0.982135703581318,0.945624802532544,0.9792229416282628,0.9852775938842951,0.9832660882702859,0.9476012206117418,0.9709171578762822,182
AM,60-69,35,0.9790469828132928,0.9433777886244158,0.97707882089367,0.9866596800113502,0.9824199417378804,0.9515372087169148,0.9627608342312871,71
AM,70-79,16,0.8482990818607257,0.9108852936790522,0.8194123220494274,0.8345917924089455,0.8644375098796723,0.7742045652987519,0.8361953551912569,6
AM,70-79,17,0.8478198531891631,0.9143413133622843,0.8126256141671959,0.8362947811928186,0.8666769081025155,0.7967434361585728,0.8113611487415661,76
AM,70-79,18,0.874973764777553,0.9292050790812115,0.8472795828738601,0.8692119179363831,0.8914627564395755,0.7899361790585301,0.8316721992702598,214
AM,70-79,19,0.9209074885978735,0.9520883069400538,0.9011253296685918,0.9113989739876244,0.9353718999596934,0.8498257892832476,0.8948153225057174,540
AM,70-79,20,0.9340126048722905,0.9546171411753076,0.914943336665981,0.9250381470022982,0.9464671691480538,0.8594051124002776,0.9066522184863465,755
AM,70-79,21,0.9515977413465099,0.9635545979455742,0.9366585317016483,0.9447977863288572,0.9581651255845427,0.8872530346842145,0.9293968251339225,1085
AM,70-79,22,0.9612145577286216,0.9664254015905108,0.9512714026662977,0.9569872900526794,0.9681778346033194,0.8915563385160306,0.9397710103485227,1343
AM,70-79,23,0.9697948555344889,0.9715502224013833,0.959794790568619,0.9645774985597204,0.9734674296985024,0.9079744027458315,0.9497085717930078,1456
AM,70-79,24,0.9702640937840649,0.9680961059932587,0.9635661894173655,0.9674757940223756,0.9725835257832706,0.904509397629031,0.9554759764559378,1473
AM,70-79,25,0.9727187209119255,0.9682101346857708,0.9694238025174859,0.9723374583770004,0.9728909815515044,0.9175914116207456,0.9600972635481366,1750
AM,70-79,26,0.9748062222515513,0.9630916984860736,0.973528420838761,0.9748162920890251,0.9732930726914447,0.9184634855418408,0.961042879249013,1766
AM,70-79,27,0.9727485373586825,0.9557106514467011,0.9721585364367609,0.9753060508322282,0.969270272023498,0.9427754924125203,0.9629375856223977,1703
AM,70-79,28,0.9729789028158374,0.9497483590263484,0.9730460375023845,0.9745664633707166,0.9708285570132403,0.9443170286927587,0.9589953375686577,1469
AM,70-79,29,0.9709696744146843,0.9415866125889016,0.9751627205352194,0.9744938417680766,0.9678030570183386,0.9450364251211242,0.9615062658636075,1440
AM,70-79,30,0.9702309647797688,0.9430518959015444,0.9717869432980248,0.9769335241629852,0.9683485957776168,0.9278496944076121,0.9588206625444502,1208
AM,70-79,31,0.9662236012315991,0.9242991058677715,0.9705611846307756,0.973202429401038,0.9629543258431421,0.9492492447294189,0.9565183517153887,885
AM,70-79,32,0.9605485588471006,0.9121751424139733,0.9705487125196084,0.971868091161499,0.9577502727685764,0.9571297594948535,0.955358051444004,823
AM,70-79,33,0.9642962017648432,0.9062084232138847,0.9698241927911556,0.9740001320924883,0.9622559811763136,0.9593038140702341,0.9605992281706716,520
AM,70-79,34,0.9593920583334574,0.9034181961033786,0.970449380886027,0.9774998777700407,0.9571873622200099,0.9549026595206858,0.9381631582675403,408
AM,70-79,35,0.9678634163955981,0.8788739445200748,0.9762872150079309,0.9763219549845725,0.9625371565797808,0.9531004648259761,0.9443070612572352,209
AM,80-89,17,0.7691122507716963,0.9053778086078506,0.7712432855465382,0.7445215581852009,0.8024705899465715,0.673598029984178,0.7467227424397579,14
AM,80-89,18,0.8267583938903729,0.9031803565237964,0.7934819718539623,0.8257294893758638,0.8612816209401923,0.7518833964459383,0.8037835337841824,32
AM,80-89,19,0.8900025566600654,0.9426351526504924,0.8630114890880991,0.8842463913080204,0.9089728616677716,0.7964627038243278,0.8580959902874323,66
AM,80-89,20,0.9092976281777002,0.9540512041883724,0.8891337497874018,0.9024217306685702,0.930280975430905,0.7888826957012866,0.8830512494826221,80
AM,80-89,21,0.9296494686672125,0.9644749716136436,0.9208393579482658,0.92340950560288,0.9460315114519766,0.8201512228603981,0.9038986490497686,111
AM,80-89,22,0.9387136265478162,0.9685746684615858,0.9273968102021017,0.9333098680606464,0.9540435484422609,0.7973446177245044,0.9038243592455096,130
AM,80-89,23,0.9572492865710253,0.9679122931988859,0.9496881862488094,0.9517084999829825,0.9688064569716472,0.8485630620576533,0.9340150966970684,160
AM,80-89,24,0.9677662019797121,0.9589930579736843,0.9574866377041574,0.9652849512953239,0.9758524967416419,0.8788731095821101,0.9484410824580289,196
AM,80-89,25,0.9747199084587774,0.9594176265458153,0.9680472906595573,0.9744891739679531,0.9819901526360191,0.902521355926448,0.9566357819614566,176
AM,80-89,26,0.9733402998331557,0.9504842129111236,0.972264451005648,0.9769322685930851,0.9782295561980505,0.9077965085157494,0.954409263865895,231
AM,80-89,27,0.9724807793364998,0.954757654936647,0.9705766476987626,0.9740166914224996,0.9765553891258164,0.9309977714723613,0.9640732793282866,206
AM,80-89,28,0.9739529405490454,0.9502310325240652,0.9715247747450715,0.9745289428699084,0.9741283427654843,0.9189627851474671,0.9626278923321373,183
AM,80-89,29,0.9739284030891047,0.9266317393981588,0.9772573387370282,0.9826104954449718,0.9758806584610362,0.9469883728125229,0.9655397533069371,193
AM,80-89,30,0.9593891952633202,0.9135086344188459,0.9629947216034505,0.9683670748798794,0.9625778896770947,0.944372935622787,0.9560820153305035,219
AM,80-89,31,0.9614355614990581,0.9062581852376642,0.9670988009895809,0.9761805536635851,0.9656670971504159,0.9453360401351893,0.9613441790878621,110
AM,80-89,32,0.9424118064233988,0.8813295389543626,0.9623560752001937,0.9578156698731517,0.9390524808970486,0.9442614166961141,0.9375109399261857,134
AM,80-89,33,0.9316011701970502,0.8308022039484007,0.9591310586489976,0.9595959662443446,0.9356916260344607,0.9487112600178259,0.8881245764823731,134
AM,80-89,34,0.9379555479400076,0.8393825762236052,0.9580232509639761,0.9615399873172988,0.93244617847613,0.9725023194856741,0.9007524664202329,72
AM,80-89,35,0.9245075570218617,0.7984838398432896,0.9435806156531107,0.9650921421421069,0.930843512407923,0.9629995157843901,0.8879567958542551,74
AM,90+,30,0.9911111111111112,0.9659574468085108,0.9811764705882353,1.0,0.9822222222222223,1.0,1.0,5
CB,50-59,16,0.9844124933020162,0.9670122138106475,0.9925568783068783,0.9787025998751175,0.9780865243749081,0.9848399761910978,0.9874195620884945,50
CB,50-59,17,0.986410005561378,0.9943005056427704,0.9922143369301881,0.9808943083256074,0.982772529723473,0.9865631860460242,0.9835873259953187,331
CB,50-59,18,0.9899683208646151,0.9881272219025327,0.9898179743756403,0.9808837806575847,0.9801418776966347,0.9912623521404005,0.9887585531316424,882
CB,50-59,19,0.993558857568456,0.9877384054881875,0.9906873023837919,0.9874534107557146,0.9855795513945422,0.9935744751118252,0.9909329153337593,1137
CB,50-59,20,0.994086142981452,0.9845422220415319,0.9921500443267522,0.9908036293566334,0.9899369011585923,0.9948618172139538,0.9920416660201408,877
CB,50-59,21,0.9935426952851598,0.9845123985314485,0.9937385774224903,0.9891677042536993,0.9906414325872335,0.9932268092005233,0.9916777971080717,722
CB,50-59,22,0.9948131717778885,0.9919022949230833,0.9964791118017019,0.9929486341717719,0.9939529373418572,0.9947408765393255,0.9927092192868453,501
CB,50-59,23,0.9955952165971678,0.9831931975817353,0.9979609226704494,0.992758879455027,0.9919564452492521,0.9944546322964587,0.9947834479787984,343
CB,50-59,24,0.9933564415491356,0.9772170514631658,0.9902804781477351,0.9851424904314819,0.9888421645885569,0.9916696462988231,0.9948763750521168,263
CB,50-59,25,0.9925207248451854,0.9524547984135364,0.9930595539908073,0.9852637576765659,0.9865389613124335,0.9911715689774828,0.990931693668115,159
CB,50-59,26,0.9890697327506642,0.9671160631555358,0.9922178562178563,0.9926569976593799,0.9866945035176491,0.987608702937941,0.9920617330085251,125
CB,50-59,27,0.9938882740167266,0.9722356897435638,0.9904686444160129,0.995048784068511,0.9931410498808774,0.9973853175972851,0.9900858552435091,133
CB,50-59,28,0.9917986605636597,0.9683085166184284,0.9824098644115,0.9893645746023741,0.9839117742822056,0.9923210640906158,0.9933270075339692,59
CB,50-59,29,0.9930904085676837,0.978947982181813,0.9865707978188175,0.988451652163962,0.986135731649232,0.9876609384712268,0.9946590196027659,78
CB,50-59,30,0.9940333762240605,0.9736862726367974,0.989961077614418,0.9945483813262758,0.9942392392339797,0.9934801823285213,0.9899522598536822,46
CB,50-59,31,0.9957709728203632,0.9203468467523097,0.9973796180987963,0.9944395619009361,0.9960152985130468,0.9925321172036519,0.9889489697819112,73
CB,50-59,32,0.9926273896312962,0.9278221641238923,0.995252853829704,0.9879616070204305,0.9794798423741332,0.9925170068027211,0.9933457338844907,70
CB,50-59,33,0.9963680387409202,0.9092820621838479,0.9981203007518796,0.9839263627528935,0.9900815647766867,0.9925751879699247,0.9938068889527641,28
CB,50-59,34,0.9896421845574389,0.9660139305972639,0.984375,0.9886363636363638,1.0,0.998015873015873,0.9826491469140043,18
CB,50-59,35,1.0,0.9837837837837838,1.0,1.0,1.0,0.9894673123486684,0.9943661971830986,5
CB,60-69,16,0.9440504926155346,0.967067060112879,0.9327035703759842,0.9058577918950267,0.885154435973074,0.9498300232864416,0.9576549691490837,20
CB,60-69,17,0.9292094705837851,0.9670005148892882,0.9437256622917793,0.892998080172125,0.892059971782811,0.9313703471715582,0.9346665613488142,194
CB,60-69,18,0.9487546541155569,0.968006834947895,0.953315573149566,0.9123830713780609,0.9111939714191143,0.9510687970962421,0.9494289755955556,582
CB,60-69,19,0.9588098789619565,0.9623045508161069,0.9576287112767633,0.9331811089690012,0.9336242366535881,0.9600705586464654,0.9552009111210031,1182
CB,60-69,20,0.9712554637631402,0.9686013909533645,0.9668361745533864,0.9501448094213216,0.95007135859559,0.971978745756387,0.9674490410898331,1814
CB,60-69,21,0.9771800608562882,0.9645321356323664,0.9681731368533476,0.9619241481114356,0.961274940363151,0.9780372722843463,0.9723361312969582,2153
CB,60-69,22,0.9823694041466154,0.9665792478098851,0.9735047325053734,0.9696814276045956,0.9696156721524188,0.9817670761853731,0.9794280365588545,2603
CB,60-69,23,0.9840436513128191,0.9540109113465929,0.9780618451246917,0.9727413395307717,0.9718292730361511,0.9824073614925295,0.9811029665874976,2368
CB,60-69,24,0.9846387604437444,0.951866766406593,0.977295870226476,0.9743151055131001,0.9736363322336072,0.9833880816057843,0.9810271280821954,2063
CB,60-69,25,0.9838382700790328,0.9510512660533483,0.9788010183376902,0.9762538142490503,0.9741502490961524,0.9830366441522129,0.9819233272046483,2122
CB,60-69,26,0.9857452027992277,0.9413883415528087,0.975532492031588,0.9776797019624794,0.9765562582842687,0.9835242237106481,0.9851525542778118,1909
CB,60-69,27,0.9823763665591672,0.9374291220590705,0.9733398005184571,0.97511081638759,0.9741375781301435,0.980860905418609,0.9829235328117671,1672
CB,60-69,28,0.9837009862074648,0.9224073118704511,0.9738240384945599,0.9811221988164813,0.9758936120749792,0.9812630887562916,0.9840701771249877,1766
CB,60-69,29,0.9826391710101213,0.9183306535708313,0.9784418334791557,0.9805081163361371,0.9714421619116451,0.9780351471781508,0.9834893734159467,1513
CB,60-69,30,0.9815471743648352,0.9031558117773247,0.9805997173357732,0.9808358801045609,0.975633426669014,0.9796973636777665,0.9802505784535002,1399
CB,60-69,31,0.9831653746968171,0.8937941004009534,0.9767946734175696,0.9835906931438292,0.9783290759692377,0.9781901297648761,0.9830948846136505,1094
CB,60-69,32,0.9826805029696432,0.8927543086912861,0.9778134418194949,0.980239368844071,0.977080295830388,0.9795546230674762,0.9817993534458896,907
CB,60-69,33,0.9824028420997902,0.8845969516466847,0.9753356990171225,0.978877192716009,0.9719095376582655,0.9768002868714295,0.9804064160071576,723
CB,60-69,34,0.9768930145912117,0.8525500061661714,0.9654966265776569,0.9756007128831233,0.9636486252937215,0.9759115749273398,0.9676574576832074,442
CB,60-69,35,0.9745370135980047,0.8040384150652901,0.9655670589760258,0.9739237964681073,0.9533251594057515,0.9758590043186642,0.953554806642833,327
CB,70-79,17,0.8097240520562713,0.9298801104708727,0.8339270113542286,0.7205827779796422,0.7373370527461183,0.8055669829753944,0.8399254520337174,36
CB,70-79,18,0.8559980584285481,0.9300997391975045,0.8529571993399682,0.7892422041453796,0.7859168905763566,0.8544006103779556,0.8713127442724934,170
CB,70-79,19,0.8934097176589302,0.928277504218926,0.880503533853807,0.8392285057645638,0.8396380919880224,0.8918453260465177,0.9045035588618692,312
CB,70-79,20,0.9244417566839072,0.9419324639024426,0.9075445758632392,0.8862068799011809,0.8873918695817685,0.9219801902761763,0.9347254767917543,530
CB,70-79,21,0.9468758389147225,0.9485421056216471,0.9293601347073557,0.9178133185980805,0.9183128472057698,0.944951133432451,0.9508739321228699,725
CB,70-79,22,0.9632637316364294,0.9539095814456129,0.9500606534886995,0.946864292278962,0.9478048353147315,0.9629352050658326,0.9665016621316614,1204
CB,70-79,23,0.9678769146399968,0.9511782618225966,0.9532325678854303,0.9476939852554275,0.950553086094554,0.9663370534036889,0.9696885340043944,1233
CB,70-79,24,0.9723524518926622,0.9493689435143392,0.9575481290861341,0.958649107317044,0.9605718664487023,0.9698444633095225,0.9739828554400931,1395
CB,70-79,25,0.9761543603459044,0.9369539716474574,0.963521018670172,0.9639020235220552,0.9659886589452625,0.9738508533042189,0.976729999392947,1617
CB,70-79,26,0.9754682316443287,0.921901441066224,0.9601238488622653,0.9654712498136123,0.9655237784255424,0.9726047210180195,0.9770979673182779,1408
CB,70-79,27,0.9752257575268889,0.9236058655539556,0.967090584746742,0.9704640524962226,0.9674348444216895,0.9711144900573995,0.9770906168639977,1581
CB,70-79,28,0.9718733852469308,0.8970856624235202,0.9628925946296318,0.9696390596044682,0.9643349623381384,0.9675128354291105,0.9748009914916018,1559
CB,70-79,29,0.9722296846426587,0.8984691042539931,0.9661785595891387,0.9732946751533268,0.9667848474704722,0.9678889875695653,0.97824908976425,1637
CB,70-79,30,0.9697005068892462,0.877096407898135,0.9664481156948215,0.972990191012812,0.9684261170343534,0.9660336708246213,0.9754355085109387,1708
CB,70-79,31,0.969208969836789,0.8625948942328941,0.9644349705388511,0.9706678021212723,0.9645504841804732,0.9662716653214387,0.9687106732679519,1336
CB,70-79,32,0.963494839303872,0.8420287601306885,0.9648324382502155,0.9667914881518253,0.9571623459803477,0.958965714489088,0.9668770940021516,1229
CB,70-79,33,0.9532525146010447,0.80314295695352,0.9541714781351834,0.9620521929681968,0.9509967709747136,0.9483859194518661,0.9568865035544467,1004
CB,70-79,34,0.9536769110106182,0.8055406511683786,0.9550624501457717,0.9593743674883829,0.9513370293913369,0.9499573035504729,0.9559266000221249,739
CB,70-79,35,0.9526788106457819,0.7864427183465933,0.9747687782014872,0.9683877256364667,0.9631250469589051,0.949589497407913,0.949088485403747,496
CB,80-89,17,0.7372412733990321,0.8179392181677,0.6998649770019216,0.6393234105011016,0.681810840676844,0.7351223941677758,0.8030198218724725,8
CB,80-89,18,0.7847223000048714,0.8440612621140663,0.7722159145007301,0.7236811128958502,0.6955108730228675,0.7729526328827118,0.8435933376649386,18
CB,80-89,19,0.8232870865834458,0.8621625778705551,0.783877075451584,0.7547038563127311,0.7507228435936583,0.8210321936423486,0.8581516335742263,38
CB,80-89,20,0.8914487614588951,0.9097348535145905,0.8376566320188779,0.8361975634996609,0.8485743145035584,0.8879664112056819,0.9150560688129966,57
CB,80-89,21,0.9263996644672206,0.9277332053082176,0.893949301916028,0.8893385076013198,0.8980432954466291,0.922973928368802,0.9354996702427296,82
CB,80-89,22,0.9531538206591404,0.9411726234834116,0.9248601274014511,0.9270787254959809,0.9363207867175746,0.9501614960357041,0.9602391124621015,108
CB,80-89,23,0.9683465953426608,0.963283465896682,0.9470453859231983,0.9507872038149615,0.9543857371487212,0.9668651620353159,0.9746024687426286,146
CB,80-89,24,0.977458563015981,0.9620337077923027,0.9540904355342126,0.9598397235346376,0.9671511343211119,0.9792699921757926,0.9777090205077589,161
CB,80-89,25,0.9756302646247508,0.9466980988146665,0.9512467451083798,0.9636491755298305,0.9658322485040397,0.974374584416471,0.9780314148252046,157
CB,80-89,26,0.9798235974695731,0.9547704711881628,0.9663843696883234,0.9753755680509454,0.9755226165467789,0.9802020834607609,0.980284677459589,216
CB,80-89,27,0.9730240985248585,0.9167759954771486,0.9672309699011694,0.9720368807552041,0.9702976931638904,0.9721990831509172,0.9763140014535723,216
CB,80-89,28,0.9719386218639517,0.9099273667107418,0.9708265242523927,0.976952259388075,0.973554355476079,0.9699811445516164,0.9725220335553474,207
CB,80-89,29,0.9688100398977997,0.8914676675104493,0.9692526905809888,0.9713831326300285,0.9628333796546773,0.9672566180758725,0.9740235968363506,219
CB,80-89,30,0.9510124223081479,0.8646162881057038,0.9581038999462487,0.9663634811590543,0.9676232084064967,0.9491179685579537,0.9645093939620787,255
CB,80-89,31,0.9795675806540698,0.9018529136789469,0.9620640892434346,0.9768617214640196,0.9745623732486084,0.9779274574351042,0.9774517408966229,152
CB,80-89,32,0.9538409261606523,0.8451186072613704,0.9771777087834831,0.9659553067527351,0.958339996824249,0.9524357573398206,0.9607789317390807,187
CB,80-89,33,0.9510300676698389,0.8500653525867112,0.9680810390861746,0.9678120605708515,0.9676837032322347,0.9502948882645258,0.9576551459235814,131
CB,80-89,34,0.9447540775077108,0.7768035821713157,0.9584172272742679,0.9671506315803261,0.9616465311337824,0.9452117201865046,0.9384569355284099,134
CB,80-89,35,0.9296614826769842,0.7639489041997831,0.9590140501734069,0.9554064249880817,0.9578193253660721,0.9275537595943011,0.9300916864157975,110
CB,90+,30,0.9861314611314612,0.9792796865581677,0.9793715846994536,0.9922795001201634,0.9917907037472254,0.9852663566146713,0.9901377217553687,12
CB,90+,33,0.892951492951493,0.6371855992109157,0.981038961038961,0.9974052263525948,0.9524072350159307,0.8990342990342991,0.8898268398268399,11
CM,50-59,16,0.9901577138328442,0.9956092931162501,0.9930982201513654,0.9954543298639406,0.9949705965082755,0.9872787879678644,0.9865355284550331,95
CM,50-59,17,0.9844727772207316,0.9934291719269426,0.9858908537291075,0.9915250029841821,0.9863314628972971,0.9756026642143758,0.9801234242664884,490
CM,50-59,18,0.9877511276246425,0.9929229423648264,0.984945940396787,0.9912715498876542,0.988153379916485,0.983563591461967,0.9848306235491076,999
CM,50-59,19,0.9879356580842414,0.9908766916742723,0.9872452039795452,0.9919635136994286,0.9899667388739004,0.9845977748985676,0.9869152169963431,1107
CM,50-59,20,0.9921748267321819,0.9851695412465971,0.9925952972509308,0.9943402017762917,0.9931243398388931,0.9884967379369342,0.988813932690525,944
CM,50-59,21,0.9929090792545566,0.9934408248937052,0.9938583470824988,0.9952440718297229,0.9954333216318139,0.9883579356244354,0.9884043079340189,750
CM,50-59,22,0.9920853287140794,0.9882582005671782,0.9893676750922694,0.9948555877344709,0.9932576678645441,0.988902500694472,0.9895069327820255,448
CM,50-59,23,0.9911718799411533,0.9868200871248315,0.992259213731756,0.9947369606704705,0.9923520892167444,0.9897214773163108,0.9898991652437991,308
CM,50-59,24,0.9927755807232806,0.9863930071122683,0.9934904175000332,0.9945821107741932,0.9935462643474573,0.9935484503201574,0.9899053506444719,227
CM,50-59,25,0.9889783313773455,0.9856433782570694,0.9900828589514042,0.9925975510488101,0.9892314438541997,0.9872986820765228,0.9842021877365671,118
CM,50-59,26,0.986403697932044,0.9925334162727595,0.9863317115604383,0.9914904720930715,0.9901034771299975,0.9756055861190074,0.9892727426265103,104
CM,50-59,27,0.9920230405136762,0.9790217577672669,0.9956747326843256,0.9985832316405072,0.9912933639224638,0.9845604760114415,0.9929335993812461,90
CM,50-59,28,0.992257232381634,0.9831163658266423,0.9947985907915395,0.9931352551653304,0.993267705689551,0.9815503116558495,0.9891587283150909,49
CM,50-59,29,0.9891246479995749,0.9860600051571301,0.9953184447041524,0.9952672512896348,0.9905969402032374,0.9917561167026041,0.996725467230982,60
CM,50-59,30,0.996128192242679,0.9790523253739358,0.9923634052413367,0.9972859575448351,0.9953642444208483,0.9941306044174154,0.9854912859981415,53
CM,50-59,31,0.9837138659282143,0.9860069176755475,0.9929505420054201,0.9975008707767328,0.9954685746352412,0.9854206467744481,0.9959795321637428,36
CM,50-59,32,0.9891972935130215,0.9802755476261275,0.9963584920489377,0.9991511035653651,0.9981510015408321,0.9977538185085354,0.9991511035653651,19
CM,50-59,33,0.9642762560532687,0.9595480225988701,0.9887357507861635,0.9888385468387951,0.9856197871728501,0.9611956050096947,0.9951176604116223,32
CM,50-59,34,1.0,0.9824333116460637,0.9964285714285713,0.9968253968253968,1.0,0.9951219512195122,1.0,5
CM,60-69,16,0.9246482079637981,0.9699698562350112,0.8896310216095962,0.9377278251624225,0.9341898670712582,0.9255069639917908,0.9221018803288663,23
CM,60-69,17,0.931914428946649,0.9606233200899182,0.9199693408280949,0.9426782176306933,0.9410735529247141,0.9159610821856151,0.9168116683529178,254
CM,60-69,18,0.9381874979757484,0.9659049230409622,0.9267951965202731,0.9477961902129456,0.9460751708516506,0.9201983160970505,0.9255666517472737,674
CM,60-69,19,0.9593712278924182,0.9730323965619271,0.9522952731192081,0.9663145455462854,0.965535445854541,0.9410428408831532,0.9520308470952554,1204
CM,60-69,20,0.9677276812328861,0.9749574460360528,0.960251079268871,0.9729969943667398,0.9743629109804944,0.953745398856646,0.9590599910871191,1592
CM,60-69,21,0.9753487805284412,0.9785455501330285,0.9718072488640522,0.9796702493418702,0.9811590606159306,0.9611090631391414,0.9680079277250859,1683
CM,60-69,22,0.9799490085725421,0.9772533106414716,0.9763718220516033,0.9841149195905367,0.982834054350891,0.9663049900094617,0.9724696425373791,1833
CM,60-69,23,0.9817872881071784,0.9719772309120726,0.9793773582316099,0.9855518562434846,0.9855477124575215,0.9726444187830128,0.9737615794907222,1539
CM,60-69,24,0.9825977617109835,0.9684608649550945,0.980862726210685,0.9856385339616871,0.9856511518937362,0.9748388305263361,0.9770938233024031,1528
CM,60-69,25,0.9806273376306559,0.9657935623904353,0.9810343461169031,0.9841304387211022,0.9836618540347694,0.974487071232367,0.9760130855464413,1298
CM,60-69,26,0.981508167644356,0.9583495583128302,0.9823309239281812,0.9858646003665363,0.9822349676317327,0.9757294322403108,0.9812005735132145,1341
CM,60-69,27,0.9799520231570792,0.9543558890790539,0.9821366719737264,0.9854423159305654,0.9834551143799192,0.9735948395673126,0.9796548929095852,1073
CM,60-69,28,0.9798017799182854,0.9554029378015921,0.9838558224501759,0.9856234782335306,0.9821482650320239,0.975536972658404,0.982119974017978,845
CM,60-69,29,0.9831931101347113,0.9582104242607777,0.9847628677762906,0.9865512886248836,0.9837375168622857,0.9778115180501014,0.9838477988369569,832
CM,60-69,30,0.9772988656703765,0.9359060357204505,0.9822464864611864,0.9847084795421386,0.9776400935363404,0.9765341766570733,0.9766312767416019,727
CM,60-69,31,0.9796297110134599,0.9339434216893874,0.9815691146868519,0.9848754380285011,0.9810228565428208,0.978407190168089,0.9802794285206323,451
CM,60-69,32,0.9779803829826523,0.9374085289919756,0.9858287515065506,0.9866941628738932,0.9817624060387934,0.9832208542222091,0.9769326357952409,437
CM,60-69,33,0.9750828740562081,0.9205739749512174,0.9768794474417309,0.9831036283451801,0.9747869470747983,0.9788941426213638,0.9753579637217502,289
CM,60-69,34,0.976879557920086,0.8914413153964594,0.977717861903721,0.9806152533954996,0.9738582561369608,0.9826338889991131,0.9711502162197236,209
CM,60-69,35,0.9831099631084467,0.9090835948070572,0.9830328020215678,0.9872289345446595,0.9832805272329868,0.9829773960210181,0.9694831223513154,135
CM,70-79,17,0.8041165010128104,0.8948711505452246,0.79024149425332,0.8280579000934395,0.8467037082664371,0.7846603951951128,0.7955224509305117,70
CM,70-79,18,0.8422707409652044,0.9222024437644278,0.8088998257388273,0.8622739515214057,0.8747364572737575,0.796557334920329,0.8301191232211296,144
CM,70-79,19,0.8912970941316835,0.9393493969325811,0.861425040104185,0.9020162844382269,0.9123641605193222,0.863075920307883,0.8844133806354937,295
CM,70-79,20,0.917330380913612,0.9538497422752618,0.8962711346797934,0.9266768983966696,0.9347860567562176,0.8851837277057336,0.9079970898981672,401
CM,70-79,21,0.9425221183941899,0.9591488352981017,0.9315740817199019,0.9493574950236054,0.9563724593394446,0.9169037362788774,0.9355830051800692,599
CM,70-79,22,0.9601267290124637,0.9623273538086137,0.9529133148516682,0.9639164039417644,0.9691969480122739,0.9406190418493354,0.9480420731977147,846
